,actonId,beginDate,countyName,elevation,endDate,fipsCountryCd,fipsCountyCd,fipsStateNumber,huc,hud,latitude,longitude,name,shefId,stationDataTimeZone,stationTriplet
0,,1950-04-01 00:00:00,Costilla,7897.00,2100-01-01 00:00:00,US,023,08,130100020605,13010002,37.41158,-105.43059,Sangre De Cristo Ditch,,,08241400:CO:USGS
0,,1959-08-01 00:00:00,Washington,6640.00,2100-01-01 00:00:00,US,053,49,150100080702,15010008,37.38331,-113.48329,Santa Clara R nr Pine Valley,,,09408400:UT:USGS
0,,1932-10-01 00:00:00,Santa Fe,6460.00,2100-01-01 00:00:00,US,049,35,130201011004,13020101,35.96472,-105.90472,Santa Cruz R at Cundiyo,,,08291000:NM:USGS
0,05P09S,1996-10-01 00:00:00,Santa Fe,11465.00,2100-01-01 00:00:00,US,049,35,130202010102,13020201,35.77154,-105.78487,Santa Fe,SFSN5,-8.0,922:NM:SNTL
0,,1972-01-01 00:00:00,Santa Fe,6720.00,2100-01-01 00:00:00,US,049,35,130202010104,13020201,35.61666,-105.98333,Santa Fe 2,STFN5,,8085:NM:COOP
0,,1913-02-01 00:00:00,Santa Fe,7720.00,2100-01-01 00:00:00,US,049,35,130202010102,13020201,35.68644,-105.84361,Santa Fe R nr Santa Fe,,,08316000:NM:USGS
0,,1939-02-01 00:00:00,Mineral,9600.00,2022-10-01 00:00:00,US,079,08,130100010205,13010001,37.81667,-107.11667,Santa Maria,SMAC2,,07M17:CO:SNOW
0,,1948-12-01 00:00:00,Mineral,9500.00,2100-01-01 00:00:00,US,079,08,130100010205,13010001,37.80714,-107.09808,Santa Maria Reservoir,,,08008150:CO:BOR
0,,1980-04-01 00:00:00,Guadalupe,4750.00,2100-01-01 00:00:00,US,019,35,130600011111,13060001,35.02915,-104.68791,Santa Rosa Reservoir,,,08008360:NM:BOR
0,11J38S,2016-10-27 00:00:00,Utah,7835.00,2100-01-01 00:00:00,US,049,49,160202010301,,39.92076,-111.71802,Santaquin Meadows,,-8.0,1280:UT:SNTL
0,21E05S,1978-10-01 00:00:00,Linn,3740.00,2100-01-01 00:00:00,US,043,41,170900040201,17090005,44.43503,-121.94502,Santiam Jct.,SAJO3,-8.0,733:OR:SNTL
0,,1941-01-01 00:00:00,Linn,3750.00,1986-12-31 00:00:00,US,043,41,170900040201,17090005,44.43333,-121.93333,Santiam Junction (Disc 87),,,21E05:OR:SNOW
0,,1992-02-01 00:00:00,Tuolumne,6950.00,2100-01-01 00:00:00,US,109,06,180400100302,,38.41200,-120.02800,Sapps Hollow,,,SHW:CA:SNOW
0,,1948-01-01 00:00:00,Carbon,6790.00,2012-04-01 00:00:00,US,007,56,101800020906,10180002,41.45000,-106.81666,Saratoga 1 SSE,,,7990:WY:COOP
0,,1948-08-01 00:00:00,Carbon,6800.00,2100-01-01 00:00:00,US,007,56,101800020905,10180002,41.50000,-106.80000,Saratoga 4 N,,,7995:WY:COOP
0,,1899-08-01 00:00:00,Saguache,8470.00,2100-01-01 00:00:00,US,109,08,140200030105,14020003,38.40000,-106.41666,Sargents,SGTC2,,7460:CO:COOP
0,06L13S,2008-10-01 00:00:00,Saguache,11499.00,2100-01-01 00:00:00,US,109,08,130100040306,13010004,38.28560,-106.37085,Sargents Mesa,SGMC2,-8.0,1128:CO:SNTL
0,21B51S,1983-10-01 00:00:00,Kittitas,4340.00,2100-01-01 00:00:00,US,037,53,170300010104,17030001,47.38485,-121.06323,Sasse Ridge,SASW1,-8.0,734:WA:SNTL
0,,1987-03-01 00:00:00,UNKNOWN,3630.00,2100-01-01 00:00:00,CA,999,97,190702,19040106,61.48333,-136.26667,Satasha Lake,SATQ9,,36M02:YK:SNOW
0,20D01S,2012-08-23 00:00:00,Klickitat,3960.00,2100-01-01 00:00:00,US,039,53,170701060301,17070106,45.98797,-120.67734,Satus Pass,SPSW1,-8.0,1231:WA:SNTL
0,,1957-03-01 00:00:00,Klickitat,4030.00,2100-01-01 00:00:00,US,039,53,170701060301,17070106,45.98797,-120.67734,Satus Pass,SPSW1,,20D01:WA:SNOW
0,,1905-01-01 00:00:00,Richland,1990.00,2100-01-01 00:00:00,US,083,30,101000042202,10100004,47.45000,-104.35000,Savage,SAVM8,,7382:MT:COOP
0,14C04S,1982-10-01 00:00:00,Idaho,6190.00,2100-01-01 00:00:00,US,049,16,170603030208,17060303,46.46633,-114.63333,Savage Pass,SVPI1,-8.0,735:ID:SNTL
0,,1937-03-01 00:00:00,Idaho,6170.00,1997-12-31 00:00:00,US,049,16,170603030208,17060303,46.46667,-114.63333,Savage Pass (Disc),,,14C04:ID:SNOW
0,,1926-05-01 00:00:00,Inyo,10200.00,2100-01-01 00:00:00,US,027,06,180901020601,,37.16200,-118.56300,Sawmill,,,SWM:CA:SNOW
0,,1988-08-23 00:00:00,Inyo,10200.00,2100-01-01 00:00:00,US,027,06,180901020601,,37.16200,-118.56200,Sawmill,,,SWM:CA:MSNT
0,,1955-03-01 00:00:00,Lemhi,7000.00,1994-12-31 00:00:00,US,059,16,170402170201,17040217,44.36667,-113.38333,Sawmill Canyon (Disc),,,13E04:ID:SNOW
0,,1956-02-01 00:00:00,Sheridan,9260.00,2100-01-01 00:00:00,US,033,56,100901010102,10090101,44.62694,-107.37583,Sawmill Divide,SMDW4,,07E38:WY:SNOW
0,,1940-03-01 00:00:00,Fremont,8740.00,1991-06-01 00:00:00,US,013,56,100800030203,10080003,42.68333,-108.88333,Sawmill Glade,,,08G01:WY:SNOW
0,21B31S,2006-07-27 00:00:00,King,4640.00,2100-01-01 00:00:00,US,033,53,171100130104,17110013,47.15992,-121.42172,Sawmill Ridge,SAWW1,-8.0,1068:WA:SNTL
0,,1976-02-01 00:00:00,Mono,8760.00,2100-01-01 00:00:00,US,051,06,160503010109,16050301,38.20570,-119.34940,Sawmill Ridge,SMLC1,,19L34:CA:SNOW
0,,1961-01-01 00:00:00,King,4700.00,2009-06-01 00:00:00,US,033,53,171100130104,17110013,47.15730,-121.42330,Sawmill Ridge,WRSW1,,21B31:WA:SNOW
0,,1961-01-01 00:00:00,Fremont,8720.00,1992-12-31 00:00:00,US,043,16,170402020305,17040202,44.55000,-111.43333,Sawtell Mountain (Disc),,,11E32:ID:SNOW
0,,2002-02-01 00:00:00,Boulder,9740.00,2023-01-01 00:00:00,US,013,08,101900050102,10190005,40.13333,-105.58333,Sawtooth,SATC2,,05J45:CO:SNOW
0,05J45S,2014-09-23 00:00:00,Boulder,9676.00,2100-01-01 00:00:00,US,013,08,101900050102,,40.13632,-105.58486,Sawtooth,SATC2,-8.0,1251:CO:SNTL
0,,1950-01-01 00:00:00,UNKNOWN,0.00,2100-01-01 00:00:00,NA,999,99,,99999999,0.00000,0.00000,Scandinavia Index,,,SCA:NA:CLMIND
0,,1973-02-01 00:00:00,Tulare,9650.00,2100-01-01 00:00:00,US,107,06,180300100101,,36.68500,-118.59700,Scenic Meadow,,,SCE:CA:SNOW
0,SC2193,2012-07-24 00:00:00,St. Clair,793.00,2100-01-01 00:00:00,US,185,29,102901050206,10290105,37.98720,-94.03640,Schell-Osage,SCOM7,-6.0,2193:MO:SCAN
0,,1938-02-01 00:00:00,Baker,5400.00,2003-07-01 00:00:00,US,001,41,170502010603,17050201,45.00000,-117.15000,Schneider Meadows,SCHO3,,17D08:OR:SNOW
0,17D08S,1980-10-01 00:00:00,Baker,5400.00,2100-01-01 00:00:00,US,001,41,170502010603,17050201,45.00107,-117.16522,Schneider Meadows,SCHO3,-8.0,736:OR:SNTL
0,,1972-01-01 00:00:00,El Dorado,8750.00,2100-01-01 00:00:00,US,017,06,180201290301,,38.74700,-120.06800,Schneiders,,,SCN:CA:MSNT
0,07K11S,1984-10-01 00:00:00,Gunnison,10653.00,2100-01-01 00:00:00,US,051,08,140100040701,14020001,39.01467,-107.04933,Schofield Pass,SOSC2,-8.0,737:CO:SNTL
0,,1939-02-01 00:00:00,Umatilla,4780.00,1978-12-31 00:00:00,US,059,41,170601040206,17070202,45.16667,-118.50000,Schoolmarm (Disc),,,18D07:OR:SNOW
0,SC2063,2002-05-06 00:00:00,Kenai Peninsula,393.00,2100-01-01 00:00:00,US,122,02,190203010806,19020301,59.68333,-151.38333,Schor Garden,SCHA2,-9.0,2063:AK:SCAN
0,,1959-02-01 00:00:00,Whatcom,3400.00,2100-01-01 00:00:00,US,073,53,171100051007,17110005,48.70442,-121.82442,Schreibers Meadow,SMSW1,,21A10:WA:SNOW
0,,1961-01-01 00:00:00,Lemhi,8540.00,2010-04-01 00:00:00,US,059,16,170602040604,17060203,44.85000,-113.83333,Schwartz Lake,SCHI1,,13E16:ID:SNOW
0,13E16S,1995-09-26 00:00:00,Lemhi,8630.00,2100-01-01 00:00:00,US,059,16,170602040604,17060204,44.84618,-113.83732,Schwartz Lake,SCHI1,-8.0,915:ID:SNTL
0,16A10S,1979-10-01 00:00:00,Bonner,6090.00,2100-01-01 00:00:00,US,017,16,170102150502,17010214,48.37428,-116.63917,Schweitzer Basin,STZI1,-8.0,738:ID:SNTL
0,,1980-01-01 00:00:00,Bonner,6090.00,1991-12-31 00:00:00,US,017,16,170102140205,17010214,48.36667,-116.63333,Schweitzer Basin (Disc),,,16A10:ID:SNOW
0,,1961-01-01 00:00:00,Bonner,4800.00,1991-12-31 00:00:00,US,017,16,170102140205,17010214,48.36667,-116.63333,Schweitzer Bowl (Disc),,,16A06:ID:SNOW
0,,1961-01-01 00:00:00,Bonner,6200.00,1991-12-31 00:00:00,US,017,16,170102140205,17010214,48.36667,-116.63333,Schweitzer Ridge (Disc),,,16A05:ID:SNOW
0,16A13S,2002-09-18 00:00:00,Bonner,6110.00,2008-10-01 00:00:00,US,017,16,170102150502,17010214,48.37431,-116.63926,Schweitzer Saddle,SCWI1,-8.0,1038:ID:SNTL
0,,1948-07-01 00:00:00,Daniels,2370.00,2100-01-01 00:00:00,US,019,30,100600030501,10060003,48.83333,-105.48333,Scobey 4 NW,SCOM8,,7425:MT:COOP
0,,1941-10-01 00:00:00,Carbon,7650.00,2100-01-01 00:00:00,US,007,49,140600070206,14060007,39.78704,-111.12046,Scofield Reservoir,,,09311000:UT:BOR
0,,1940-10-01 00:00:00,Washington,169.00,1974-10-01 00:00:00,US,067,41,170900100203,17090010,45.45000,-123.15000,Scoggins Ck nr Gaston,,,14203000:OR:USGS
0,,1973-01-01 00:00:00,Washington,360.00,2100-01-01 00:00:00,US,067,41,170900100203,17090010,45.48333,-123.20000,Scoggins Dam 2,,,7586:OR:COOP
0,,1975-01-01 00:00:00,Washington,187.00,2100-01-01 00:00:00,US,067,41,170900100203,17090010,45.46928,-123.20011,Scoggins Reservoir Inflow,,,14202980:OR:USGS
0,08M08S,1985-10-01 00:00:00,Dolores,9195.00,2100-01-01 00:00:00,US,033,08,140300020204,14030002,37.64562,-108.00833,Scotch Creek,SHSC2,-8.0,739:CO:SNTL
0,SC2070,2002-08-12 00:00:00,Bolivar,165.00,2100-01-01 00:00:00,US,011,28,080302071801,08030209,33.61962,-91.10184,Scott,SCOM6,-6.0,2070:MS:SCAN
0,,1985-11-01 00:00:00,Siskiyou,5900.00,2100-01-01 00:00:00,US,093,06,180102080103,,41.27200,-122.71800,Scott Mountain,,,SCT:CA:MSNT
0,,1941-10-31 00:00:00,Siskiyou,2640.00,2100-01-01 00:00:00,US,093,06,180102080504,18010208,41.64059,-123.01504,Scott R nr Fort Jones,,,1151950N:CA:USGS
0,,1941-10-01 00:00:00,Siskiyou,2624.00,2100-01-01 00:00:00,US,093,06,180102080504,18010208,41.64069,-123.01504,Scott R nr Fort Jones CA,,,11519500:CA:USGS
0,,1955-02-01 00:00:00,Chelan,3400.00,1982-12-31 00:00:00,US,007,53,170200100309,17020010,47.35000,-120.35000,Scout-A-Vista (Disc),,,20B04:WA:SNOW
0,,1964-01-01 00:00:00,Costilla,7975.00,2100-01-01 00:00:00,US,023,08,130100020505,13010002,37.42742,-105.38340,Sdc-Trinchera Canal,,,3500570:CO:USGS
0,47L01S,2005-10-01 00:00:00,Valdez-Cordova,20.00,2100-01-01 00:00:00,US,261,02,190202030202,19020202,60.42668,-147.40334,Seal Island,SEIA2,-9.0,1087:AK:OTHER
0,,1913-12-01 00:00:00,Clark,3540.00,2100-01-01 00:00:00,US,003,32,150301020104,15030102,35.46666,-114.91666,Searchlight,SRCN2,,7369:NV:COOP
0,15D01S,1979-10-01 00:00:00,Valley,6540.00,2100-01-01 00:00:00,US,085,16,170501230101,17050123,45.18848,-115.97152,Secesh Summit,SCSI1,-8.0,740:ID:SNTL
0,,1942-04-01 00:00:00,Valley,6520.00,1991-12-31 00:00:00,US,085,16,170501230101,17050123,45.18333,-115.96667,Secesh Summit (Disc),,,15D01:ID:SNOW
0,11G30S,1988-10-01 00:00:00,Bannock,7850.00,2100-01-01 00:00:00,US,005,16,170402080209,17040208,42.52497,-111.95635,Sedgwick Peak,SEPI1,-8.0,741:ID:SNTL
0,,1980-02-01 00:00:00,Bannock,7850.00,1996-12-31 00:00:00,US,005,16,170402080209,17040208,42.53333,-111.96667,Sedgwick Peak (Disc),,,11G30:ID:SNOW
0,,1932-04-01 00:00:00,Sanpete,10000.00,1989-12-31 00:00:00,US,039,49,140600090203,14060009,39.31667,-111.43333,Seeley Creek,SEEU1,,11K09:UT:SNOW
0,11K09S,1978-10-18 00:00:00,Sanpete,9904.00,2100-01-01 00:00:00,US,039,49,140600090203,14060009,39.31042,-111.43297,Seeley Creek,SEEU1,-8.0,742:UT:SNTL
0,,1936-12-01 00:00:00,Missoula,4100.00,2100-01-01 00:00:00,US,063,30,170102031107,17010203,47.21666,-113.51666,Seeley Lake Ranger Stn,SELM8,,7448:MT:COOP
0,,1889-07-01 00:00:00,Emery,6850.00,2100-01-01 00:00:00,US,015,49,140600090205,14060009,39.28889,-111.26944,Seely Ck bl Joes Valley Resv,,,09323900:UT:USGS
0,,1971-01-01 00:00:00,Washington,2000.00,1978-12-31 00:00:00,US,067,41,170900100203,17090010,45.51667,-123.28333,Seine Creek,SECO3,,23D02:OR:SNOW
0,23D02S,1979-10-01 00:00:00,Washington,2060.00,2100-01-01 00:00:00,US,067,41,170900100203,17090010,45.52688,-123.29857,Seine Creek,SECO3,-8.0,743:OR:SNTL
0,SC2012,1994-10-01 00:00:00,Lake,75.00,2100-01-01 00:00:00,US,069,12,030801011704,03080101,29.10000,-81.63333,Sellers Lake #1,SLKF1,-5.0,2012:FL:SCAN
0,SC2176,2010-04-11 00:00:00,Dallas,140.00,2100-01-01 00:00:00,US,047,01,031502011205,03150202,32.40392,-86.89137,Selma,SMAA1,-6.0,2176:AL:SCAN
0,,1911-04-11 00:00:00,Idaho,1540.00,2100-01-01 00:00:00,US,049,16,170603020403,17060302,46.08667,-115.51389,Selway R nr Lowell,,,13336500:ID:USGS
0,,1939-02-01 00:00:00,Carbon,6190.00,2100-01-01 00:00:00,US,007,56,101800030208,10180003,42.15558,-106.90878,Seminoe,,,06635500:WY:BOR
0,,1948-01-01 00:00:00,Carbon,6840.00,2007-11-01 00:00:00,US,007,56,101800030208,10180003,42.13333,-106.88333,Seminoe Dam,,,8070:WY:COOP
0,,1908-12-01 00:00:00,Grant,4660.00,2100-01-01 00:00:00,US,023,41,171200020303,17120002,44.13333,-118.96666,Seneca,SENO3,,7675:OR:COOP
0,,1972-03-01 00:00:00,Rio Arriba,8775.00,1989-12-31 00:00:00,US,039,35,130202020102,13020202,36.00000,-106.83333,Senorita Divide,,,06P09:NM:SNOW
0,,1979-01-01 00:00:00,Rio Arriba,8600.00,1990-12-31 00:00:00,US,039,35,130202020102,13020202,36.00000,-106.83333,Senorita Divide #2,SENN5,,06P10:NM:SNOW
0,06P10S,1979-10-01 00:00:00,Rio Arriba,8569.00,2100-01-01 00:00:00,US,039,35,130202020102,13020202,36.00152,-106.83408,Senorita Divide #2,SENN5,-8.0,744:NM:SNTL
0,18A21S,2003-08-27 00:00:00,Ferry,4680.00,2100-01-01 00:00:00,US,019,53,170200021705,17020002,48.86133,-118.39843,Sentinel Butte,SENW1,-8.0,1043:WA:SNTL
0,,1961-04-01 00:00:00,Madison,8300.00,1992-12-31 00:00:00,US,057,30,100200070402,10020007,44.96667,-111.38333,Sentinel Creek,,,11E20:MT:SNOW
0,,1916-07-01 00:00:00,Clallam,180.00,2020-10-01 00:00:00,US,009,53,171100200204,17110020,48.08333,-123.10000,Sequim,,,7538:WA:COOP
0,,1980-10-01 00:00:00,Clallam,50.00,2100-01-01 00:00:00,US,009,53,171100200700,17110020,48.08333,-123.05000,Sequim 2 E,SEQW1,,7544:WA:COOP
0,,1973-04-01 00:00:00,Summit,8300.00,1989-12-31 00:00:00,US,043,49,160201010306,16020101,40.83333,-111.28333,Sergeant Lakes,,,11J39:UT:SNOW
0,,1968-08-01 00:00:00,Summit,8300.00,1985-10-01 00:00:00,US,043,49,160201010306,16020101,40.83333,-111.28333,Sergeant Lakes,,,X039:UT:MPRC
0,,1968-12-01 00:00:00,Tooele,5320.00,2100-01-01 00:00:00,US,045,49,160203040401,16020304,40.51086,-112.29504,Settlement Canyon Reservoir,,,10UT03JJ:UT:BOR
0,,1966-04-01 00:00:00,Tooele,5380.00,2001-08-01 00:00:00,US,045,49,160203040401,16020304,40.50550,-112.29050,Settlement Ck nr Tooele,,,10172791:UT:USGS
0,,1936-01-01 00:00:00,Klamath,6800.00,1969-12-31 00:00:00,US,035,41,171003070505,17100307,42.66667,-122.75000,Seven Lakes 1 (Disc),,,22G10:OR:SNOW
0,,1936-01-01 00:00:00,Klamath,6200.00,1974-12-31 00:00:00,US,035,41,171003070505,17100307,42.68333,-122.75000,Seven Lakes 2 (Disc),,,22G11:OR:SNOW
0,,1971-02-01 00:00:00,Yukon-Koyukuk,600.00,2100-01-01 00:00:00,US,290,02,190804040306,19040404,65.93483,-149.86050,Seven Mile,SVNA2,,49Q01:AK:SNOW
0,,1964-10-01 00:00:00,Sevier,9200.00,2100-01-01 00:00:00,US,041,49,140700030103,14070003,38.62778,-111.64722,Seven Mile Ck nr Fish Lake,,,09329050:UT:USGS
0,,1968-01-01 00:00:00,Klamath,5720.00,1993-12-31 00:00:00,US,035,41,180102030104,18010203,42.68333,-122.13333,Sevenmile Marsh,SVMO3,,22G33:OR:SNOW
0,22G33S,1979-10-01 00:00:00,Klamath,5700.00,2100-01-01 00:00:00,US,035,41,180102030104,18010203,42.69825,-122.14165,Sevenmile Marsh,SVMO3,-8.0,745:OR:SNTL
0,,1946-03-01 00:00:00,Elko,7360.00,1993-03-01 00:00:00,US,007,32,170501020108,17050102,41.70000,-115.46667,Seventysix Creek,SSCN2,,15H03:NV:SNOW
0,15H03S,1978-10-01 00:00:00,Elko,7350.00,2100-01-01 00:00:00,US,007,32,170501020108,17050102,41.73732,-115.47215,Seventysix Creek,SSCN2,-8.0,746:NV:SNTL
0,,1920-10-01 00:00:00,Juab,5000.00,2100-01-01 00:00:00,US,023,49,160300030706,16030003,39.37246,-112.03309,Sevier Bridge Reservoir,,,10218500:UT:BOR
0,,1911-05-19 00:00:00,Sevier,5560.00,1995-10-01 00:00:00,US,041,49,160300030208,16030003,38.56667,-112.25000,"Sevier R abv Clear Ck nr Sevier, UT",,,10194000:UT:USGS
0,,1911-06-01 00:00:00,Garfield,6870.00,2100-01-01 00:00:00,US,017,49,160300010303,16030001,37.65109,-112.43021,Sevier R at Hatch,,,10174500:UT:USGS
0,,1911-01-01 00:00:00,Piute,5920.00,2021-11-01 00:00:00,US,031,49,160300010608,16030003,38.32803,-112.18770,Sevier R bl Piute Dam,,,10191500:UT:USGS
0,,1912-05-10 00:00:00,Garfield,6240.00,1996-10-01 00:00:00,US,017,49,160300010602,16030001,38.10000,-112.33333,"Sevier R nr Circleville, UT",,,10180000:UT:USGS
0,,1912-10-01 00:00:00,Sanpete,5025.00,2100-01-01 00:00:00,US,039,49,160300030606,16030003,39.15524,-111.87771,Sevier R nr Gunnison,,,10217000:UT:USGS
0,,1914-01-01 00:00:00,Piute,5980.00,2100-01-01 00:00:00,US,031,49,160300010606,16030001,38.20609,-112.20770,Sevier R nr Kingston,,,10183500:UT:USGS
0,,1914-10-01 00:00:00,Sevier,5180.00,2003-10-01 00:00:00,US,041,49,160300030508,16030003,38.86667,-111.95000,"Sevier R nr Sigurd, UT",,,10205000:UT:USGS
0,SC2171,2010-03-09 00:00:00,Socorro,5233.00,2100-01-01 00:00:00,US,053,35,130202030703,13020203,34.35813,-106.69127,Sevilleta,SEVN5,-7.0,2171:NM:SCAN
0,,1908-02-01 00:00:00,Kenai Peninsula,40.00,2020-10-01 00:00:00,US,122,02,190202020511,19020202,60.11666,-149.45000,Seward,SEAA2,,8371:AK:COOP
0,,1948-01-01 00:00:00,Josephine,3840.00,2100-01-01 00:00:00,US,033,41,171003100303,17100310,42.61666,-123.36666,Sexton Summit,,,7698:OR:COOP
0,,1910-10-01 00:00:00,Jackson,2360.00,1996-01-01 00:00:00,US,029,41,171003070404,17100307,42.54013,-122.55531,SF Big Butte Ck nr Butte Falls,,,14335500:OR:USGS
0,,1943-04-08 00:00:00,Elmore,3830.00,2100-01-01 00:00:00,US,039,16,170501130901,17050113,43.34361,-115.47750,SF Boise R at Anderson Ranch Dam,,,13190500:ID:USGS
0,,1966-10-01 00:00:00,Anchorage,520.00,2014-10-01 00:00:00,US,020,02,190204010602,19020401,61.13333,-149.71667,SF Campbell C at Canyon Mth nr Anchorage,,,15273900:AK:USGS
0,,1916-10-01 00:00:00,Coos,197.00,2100-01-01 00:00:00,US,011,41,171003050207,,42.89167,-124.06944,SF Coquille R at Powers,,,14325000:OR:USGS
0,,1956-01-01 00:00:00,Curry,5885.00,2016-01-01 00:00:00,US,015,41,171003060202,17100305,42.78333,-124.33330,SF Coquille R nr Powers,,,14324900:OR:USGS
0,,1962-07-01 00:00:00,Butte,920.00,2020-10-01 00:00:00,US,007,06,180201230604,18020123,39.54767,-121.30413,SF Feather R A Ponderosa Dam CA,,,11396350:CA:USGS
0,,1964-10-01 00:00:00,Flathead,3575.00,2100-01-01 00:00:00,US,029,30,170102090509,17010209,47.97910,-113.56068,SF Flathead R nr Hungry Horse,,,12359800:MT:USGS
0,,1948-10-01 00:00:00,Elko,5140.00,2100-01-01 00:00:00,US,007,32,160401030904,16040103,40.68492,-115.81340,SF Humboldt R ab Dixie Ck,,,10320000:NV:USGS
0,,1989-01-01 00:00:00,Elko,5275.00,2100-01-01 00:00:00,US,007,32,160401030903,,40.62750,-115.73052,SF Humboldt R ab Tenmile Ck nr Elko,,,10319900:NV:USGS
0,,1982-09-28 00:00:00,Lake,3970.00,2100-01-01 00:00:00,US,047,30,170102120703,17010212,47.19549,-113.85065,SF Jocko R nr Arlee,,,12381400:MT:USGS
0,,1958-01-01 00:00:00,Judith Basin,5300.00,1979-10-01 00:00:00,US,045,30,100401030401,10040103,46.75000,-110.31667,SF Judith R nr Utica,,,06109800:MT:USGS
0,,1909-10-01 00:00:00,Jackson,1725.00,1983-01-01 00:00:00,US,029,41,171003070806,17100307,42.40000,-122.60000,SF Little Butte Ck nr Lake Ck,,,14341500:OR:USGS
0,,1976-10-01 00:00:00,Fremont,6440.00,2100-01-01 00:00:00,US,013,56,100800020102,10080002,42.96829,-109.03763,SF Little Wind R nr Fort Washakie,,,06228350:WY:USGS
0,,1964-01-01 00:00:00,Granite,4750.00,2100-01-01 00:00:00,US,039,30,170102020405,17010202,46.55000,-113.31667,SF Lwr Willow Ck nr Hall,,,12330600:MT:USGS
0,,1941-10-01 00:00:00,Meagher,4900.00,2021-12-15 00:00:00,US,059,30,100402010210,10040201,46.45328,-110.38214,SF Musselshell R ab Martinsdale,,,06118500:MT:USGS
0,,1921-03-01 00:00:00,Weber,5190.00,2100-01-01 00:00:00,US,057,49,160201020205,16020102,41.26855,-111.67410,SF Ogden R nr Huntsville,,,10137500:UT:USGS
0,,1955-10-01 00:00:00,Elko,4900.00,1981-10-01 00:00:00,US,007,32,170501050802,17050105,41.79990,-116.48427,SF Owyhee R nr Whiterock,,,13177800:NV:USGS
0,,1941-06-01 00:00:00,Boise,3790.00,2100-01-01 00:00:00,US,015,16,170501200306,17050120,44.08528,-115.62222,SF Payette R at Lowman,,,13235000:ID:USGS
0,,1910-08-01 00:00:00,Rio Grande,8222.00,2100-01-01 00:00:00,US,105,08,130100011106,13010001,37.65695,-106.64921,SF Rio Grande at South Fork,,,08219500:CO:USGS
0,,1966-10-01 00:00:00,Valley,3750.00,2100-01-01 00:00:00,US,085,16,170602080412,17060208,44.98694,-115.72500,SF Salmon R nr Krassel Ranger Station,,,13310700:ID:USGS
0,,1975-10-01 00:00:00,Fresno,6949.41,2100-01-01 00:00:00,US,019,06,180400060206,18040006,37.30966,-118.92606,SF San Joaquin R L Hooper C nr Florence,,,11230215:CA:USGS
0,,1975-10-31 00:00:00,Fresno,6949.00,2100-01-01 00:00:00,US,019,06,180400060206,18040006,37.30000,-118.91666,SF San Joaquin R L Hooper C nr Florence,,,1123021N:CA:USGS
0,,1903-05-01 00:00:00,Park,5440.00,2100-01-01 00:00:00,US,029,56,100800130302,10080013,44.41912,-109.25793,SF Shoshone R ab Buffalo Bill Reservoir,,,06281000:WY:USGS
0,,1956-10-01 00:00:00,Park,6200.00,2100-01-01 00:00:00,US,029,56,100800130205,10080013,44.20828,-109.55489,SF Shoshone R nr Valley,,,06280300:WY:USGS
0,,1900-01-01 00:00:00,Lewis and Clark,4730.00,2100-01-01 00:00:00,US,049,30,100301040208,,47.62861,-112.86576,SF Sun R nr Augusta,,,06079000:MT:USGS
0,,1959-10-01 00:00:00,King,1850.00,2100-01-01 00:00:00,US,033,53,171100100503,17110010,47.70677,-121.60011,SF Tolt R nr Index,,,12147600:WA:USGS
0,,1903-02-01 00:00:00,Umatilla,2050.00,2100-01-01 00:00:00,US,059,41,170701020103,17070102,45.82986,-118.16995,SF Walla Walla R nr Milton-Freewater,,,14010000:OR:USGS
0,,1997-01-01 00:00:00,Madison,6000.00,1999-10-01 00:00:00,US,057,30,100200050701,10020005,45.60000,-111.88333,SF Willow Ck nr Harrison,,,06034800:MT:USGS
0,,1951-10-01 00:00:00,Perkins,2280.00,2100-01-01 00:00:00,US,105,46,101303020907,10130302,45.75302,-102.20410,Shadehill,,,06357000:SD:BOR
0,,1967-09-01 00:00:00,Duchesne,10150.00,1995-10-01 00:00:00,US,013,49,140600030303,14060003,40.61666,-110.81666,Shadow Lake,,,X032:UT:MPRC
0,,1947-03-01 00:00:00,Grand,8390.00,2100-01-01 00:00:00,US,049,08,140100010308,14010001,40.21030,-105.84140,Shadow Mountain Reservoir,,,09014500:CO:BOR
0,SC2186,2011-11-18 00:00:00,San Bernardino,3643.00,2100-01-01 00:00:00,US,071,06,180902031105,18090203,35.46607,-115.71510,Shadow Mtns,DWMC1,-8.0,2186:CA:SCAN
0,,1968-04-01 00:00:00,Chelan,6200.00,1986-12-31 00:00:00,US,007,53,170200100204,17020010,48.00000,-120.50000,Shady Pass (Disc),,,20A37:WA:SNOW
0,SC2068,2002-06-19 09:00:00,Woodbury,1400.00,2100-01-01 00:00:00,US,193,19,102300031501,10230003,42.43333,-95.76667,Shagbark Hills,SHAI4,-6.0,2068:IA:SCAN
0,15C04S,1982-10-01 00:00:00,Clearwater,4600.00,2100-01-01 00:00:00,US,035,16,170603060402,17060306,46.56603,-115.74216,Shanghi Summit,SHAI1,-8.0,747:ID:SNTL
0,,1938-03-01 00:00:00,Clearwater,4570.00,1997-12-31 00:00:00,US,035,16,170603060402,17060306,46.56667,-115.75000,Shanghi Summit (Disc),,,15C04:ID:SNOW
0,08M04S,2004-10-01 00:00:00,Montezuma,10747.00,2100-01-01 00:00:00,US,083,08,140300020206,14080107,37.50356,-108.11405,Sharkstooth,SKZC2,-8.0,1060:CO:SNTL
